2019-11-26,BE5613,165118.17
2019-11-26,YR3217,154511.42
2019-11-26,YR8837,148766.52
2019-11-26,BE1054,146909.07
2019-11-26,YR4098,145727.61
2019-11-26,YR6068,142479.61
2019-11-26,BE5092,142390.29
2019-11-26,YR8129,141097.18
2019-11-26,YR8558,140402.92
2019-11-26,YR5190,138996.13
2019-11-26,BE2494,138592.16
2019-11-26,BE4797,136275.93
2019-11-26,YR5698,134672.23
2019-11-26,YR6095,134018.57
2019-11-26,BE9667,132033.23
2019-11-26,BE9002,131460.77
2019-11-26,OJ5085,131213.4
2019-11-26,BE3466,130543.21
2019-11-26,GQ5324,130021.5
2019-11-26,XV5324,130021.5
2019-11-26,BE9628,129091.77
2019-11-26,BE3513,128342.69
2019-11-26,BE3684,127725.56
2019-11-26,OJ2536,126235.26
2019-11-26,XV1054,125922.06
2019-11-26,BE2612,123011.91
2019-11-26,BE9451,122951.01
2019-11-26,XV4868,121777.38
2019-11-26,OJ5865,121730.4
2019-11-26,BE2889,120551.55
2019-11-26,OJ9992,120435.84
2019-11-26,OJ8558,120345.36
2019-11-26,GQ8275,119538
2019-11-26,XV6314,118638.42
2019-11-26,YR2955,118499.22
2019-11-26,BE6167,118324.64
2019-11-26,XV3949,117697.08
2019-11-26,XV7687,117509.16
2019-11-26,GQ9387,117055.02
2019-11-26,YR6083,116816.35
2019-11-26,XV4797,116807.94
2019-11-26,OJ9732,116701.8
2019-11-26,BE5386,116105.85
2019-11-26,GQ9568,115887.48
2019-11-26,XV9568,115887.48
2019-11-26,OJ1343,115001.82
2019-11-26,GQ1780,114949.62
2019-11-26,XV1780,114949.62
2019-11-26,GQ6095,114873.06
2019-11-26,YR7220,114853.34
2019-11-26,YR4226,114697.03
2019-11-26,YR7896,114425.01
2019-11-26,OJ4468,113989.14
2019-11-26,GQ6177,111941.16
2019-11-26,XV6177,111941.16
2019-11-26,XV7397,111657.54
2019-11-26,OJ9269,109715.7
2019-11-26,YR4165,109435.27
2019-11-26,BE9225,109134.83
2019-11-26,OJ7306,109071.9
2019-11-26,BE6693,108883.11
2019-11-26,XV4304,108854.4
2019-11-26,BE3766,108749.13
2019-11-26,YR5986,108734.92
2019-11-26,GQ5488,108285.42
2019-11-26,XV5488,108285.42
2019-11-26,YR5005,106842.96
2019-11-26,OJ3183,106160.88
2019-11-26,OJ9922,106099.98
2019-11-26,GQ9784,105778.09
2019-11-26,XV9784,105778.09
2019-11-26,GQ8531,104930.7
2019-11-26,XV8531,104930.7
2019-11-26,GQ7785,104619.24
2019-11-26,XV7785,104619.24
2019-11-26,YR4591,104482.07
2019-11-26,XV2889,103329.9
2019-11-26,GQ4721,103237.68
2019-11-26,XV4721,103237.68
2019-11-26,GQ4211,102766.14
2019-11-26,XV4211,102766.14
2019-11-26,OJ7592,102534.72
2019-11-26,BE5249,102519.06
2019-11-26,YR1475,101694.88
2019-11-26,OJ2955,101570.76
2019-11-26,GQ8391,101405.46
2019-11-26,XV8391,101405.46
2019-11-26,GQ8870,99620.22
2019-11-26,XV8870,99620.22
2019-11-26,OJ4886,99400.98
2019-11-26,XV7837,98278.68
2019-11-26,GQ8207,98120.34
2019-11-26,GQ7896,98078.58
2019-11-26,XV6365,97962
2019-11-26,GQ1461,97347.78
2019-11-26,XV1461,97347.78
2019-11-26,OJ6529,95559.06
2019-11-26,OJ3977,95395.5
2019-11-26,GQ2163,95242.38
2019-11-26,XV2163,95242.38
2019-11-26,YR1845,93814.42
2019-11-26,XV6693,93328.38
2019-11-26,XV3766,93213.54
2019-11-26,XV4758,92771.58
2019-11-26,XV3375,91802.4
2019-11-26,GQ3360,91682.34
2019-11-26,XV3360,91682.34
2019-11-26,OJ5005,91579.68
2019-11-26,GQ3106,90859.32
2019-11-26,GQ3700,90847.14
2019-11-26,OJ9422,89757.9
2019-11-26,BE4691,89033.77
2019-11-26,GQ4201,88816.56
2019-11-26,YR1632,88061.4
2019-11-26,XV5249,87873.48
2019-11-26,YR1393,87767.05
2019-11-26,YR8834,86796.71
2019-11-26,GQ3170,86787.72
2019-11-26,YR8867,85087.45
2019-11-26,BE8164,84521.08
2019-11-26,YR2692,83966.89
2019-11-26,YR8473,83810.58
2019-11-26,YR4368,83274.66
2019-11-26,BE7495,83081.81
2019-11-26,YR5253,82724.53
2019-11-26,GQ7388,81304.98
2019-11-26,XV7388,81304.98
2019-11-26,OJ5020,81212.76
2019-11-26,BE1377,79638.93
2019-11-26,YR8737,78353.94
2019-11-26,BE2437,77541.94
2019-11-26,GQ5000,77316.9
2019-11-26,XV5000,77316.9
2019-11-26,OJ2470,77045.46
2019-11-26,XV3613,76928.88
2019-11-26,BE7565,75607.35
2019-11-26,YR8930,75572.84
2019-11-26,OJ1393,75228.9
2019-11-26,GQ7679,74889.6
2019-11-26,XV7679,74889.6
2019-11-26,OJ8445,74630.34
2019-11-26,BE4659,73045.49
2019-11-26,OJ1674,73003.44
2019-11-26,OJ8867,72932.1
2019-11-26,BE1512,72931.81
2019-11-26,OJ2461,72671.1
2019-11-26,GQ3587,72194.34
2019-11-26,YR6219,71380.89
2019-11-26,GQ4368,71378.28
2019-11-26,GQ1372,70830.18
2019-11-26,OJ2039,70099.38
2019-11-26,XV2437,66464.52
2019-11-26,OJ8079,65481.42
2019-11-26,GQ9524,62812.26
2019-11-26,OJ8807,55951.44
