2019-11-26,BE5613,347317.53
2019-11-26,YR3217,325006.78
2019-11-26,YR8837,312922.69
2019-11-26,BE1054,309015.63
2019-11-26,YR4098,306530.49
2019-11-26,YR6068,299698.49
2019-11-26,BE5092,299510.61
2019-11-26,YR8129,296790.62
2019-11-26,YR8558,295330.28
2019-11-26,YR5190,292371.17
2019-11-26,BE2494,291521.44
2019-11-26,BE4797,286649.37
2019-11-26,YR5698,283276.06
2019-11-26,YR6095,281901.13
2019-11-26,BE9667,277725.07
2019-11-26,BE9002,276520.93
2019-11-26,OJ5085,276000.6
2019-11-26,BE3466,274590.89
2019-11-26,GQ5324,273493.5
2019-11-26,XV5324,273493.5
2019-11-26,BE9628,271537.85
2019-11-26,BE3513,269962.21
2019-11-26,BE3684,268664.12
2019-11-26,OJ2536,265529.34
2019-11-26,XV1054,264870.54
2019-11-26,BE2612,258749.18
2019-11-26,BE9451,258621.09
2019-11-26,XV4868,256152.42
2019-11-26,OJ5865,256053.6
2019-11-26,BE2889,253573.95
2019-11-26,OJ9992,253330.56
2019-11-26,OJ8558,253140.24
2019-11-26,GQ8275,251442
2019-11-26,XV6314,249549.77
2019-11-26,YR2955,249256.98
2019-11-26,BE6167,248889.76
2019-11-26,XV3949,247569.72
2019-11-26,XV7687,247174.44
2019-11-26,GQ9387,246219.17
2019-11-26,YR6083,245717.15
2019-11-26,XV4797,245699.46
2019-11-26,OJ9732,245476.2
2019-11-26,BE5386,244222.65
2019-11-26,GQ9568,243763.32
2019-11-26,XV9568,243763.32
2019-11-26,OJ1343,241900.38
2019-11-26,GQ1780,241790.58
2019-11-26,XV1780,241790.58
2019-11-26,GQ6095,241629.54
2019-11-26,YR7220,241588.05
2019-11-26,YR4226,241259.27
2019-11-26,YR7896,240687.1
2019-11-26,OJ4468,239770.25
2019-11-26,GQ6177,235462.44
2019-11-26,XV6177,235462.44
2019-11-26,XV7397,234865.86
2019-11-26,OJ9269,230781.3
2019-11-26,YR4165,230191.43
2019-11-26,BE9225,229559.47
2019-11-26,OJ7306,229427.1
2019-11-26,BE6693,229029.99
2019-11-26,XV4304,228969.6
2019-11-26,BE3766,228748.17
2019-11-26,YR5986,228718.28
2019-11-26,GQ5488,227772.78
2019-11-26,XV5488,227772.78
2019-11-26,YR5005,224738.64
2019-11-26,OJ3183,223303.92
2019-11-26,OJ9922,223175.82
2019-11-26,GQ9784,222498.73
2019-11-26,XV9784,222498.73
2019-11-26,GQ8531,220716.3
2019-11-26,XV8531,220716.3
2019-11-26,GQ7785,220061.16
2019-11-26,XV7785,220061.16
2019-11-26,YR4591,219772.62
2019-11-26,XV2889,217349.1
2019-11-26,GQ4721,217155.11
2019-11-26,XV4721,217155.11
2019-11-26,GQ4211,216163.26
2019-11-26,XV4211,216163.26
2019-11-26,OJ7592,215676.48
2019-11-26,BE5249,215643.55
2019-11-26,YR1475,213909.92
2019-11-26,OJ2955,213648.84
2019-11-26,GQ8391,213301.14
2019-11-26,XV8391,213301.14
2019-11-26,GQ8870,209545.98
2019-11-26,XV8870,209545.98
2019-11-26,OJ4886,209084.82
2019-11-26,XV7837,206724.12
2019-11-26,GQ8207,206391.06
2019-11-26,GQ7896,206303.22
2019-11-26,XV6365,206058
2019-11-26,GQ1461,204766.02
2019-11-26,XV1461,204766.02
2019-11-26,OJ6529,201003.54
2019-11-26,OJ3977,200659.5
2019-11-26,GQ2163,200337.42
2019-11-26,XV2163,200337.42
2019-11-26,YR1845,197333.78
2019-11-26,XV6693,196311.42
2019-11-26,XV3766,196069.86
2019-11-26,XV4758,195140.23
2019-11-26,XV3375,193101.6
2019-11-26,GQ3360,192849.05
2019-11-26,XV3360,192849.05
2019-11-26,OJ5005,192633.12
2019-11-26,GQ3106,191117.88
2019-11-26,GQ3700,191092.26
2019-11-26,OJ9422,188801.1
2019-11-26,BE4691,187277.93
2019-11-26,GQ4201,186821.04
2019-11-26,YR1632,185232.6
2019-11-26,XV5249,184837.33
2019-11-26,YR1393,184613.46
2019-11-26,YR8834,182572.38
2019-11-26,GQ3170,182553.48
2019-11-26,YR8867,178977.05
2019-11-26,BE8164,177785.72
2019-11-26,YR2692,176620.01
2019-11-26,YR8473,176291.22
2019-11-26,YR4368,175163.95
2019-11-26,BE7495,174758.28
2019-11-26,YR5253,174006.77
2019-11-26,GQ7388,171020.82
2019-11-26,XV7388,171020.82
2019-11-26,OJ5020,170826.84
2019-11-26,BE1377,167516.37
2019-11-26,YR8737,164813.45
2019-11-26,BE2437,163105.46
2019-11-26,GQ5000,162632.1
2019-11-26,XV5000,162632.1
2019-11-26,OJ2470,162061.13
2019-11-26,XV3613,161815.92
2019-11-26,BE7565,159036.15
2019-11-26,YR8930,158963.56
2019-11-26,OJ1393,158240.1
2019-11-26,GQ7679,157526.39
2019-11-26,XV7679,157526.39
2019-11-26,OJ8445,156981.06
2019-11-26,BE4659,153647.41
2019-11-26,OJ1674,153558.97
2019-11-26,OJ8867,153408.9
2019-11-26,BE1512,153408.3
2019-11-26,OJ2461,152859.9
2019-11-26,GQ3587,151857.06
2019-11-26,YR6219,150146.02
2019-11-26,GQ4368,150140.53
2019-11-26,GQ1372,148987.62
2019-11-26,OJ2039,147450.41
2019-11-26,XV2437,139804.68
2019-11-26,OJ8079,137736.78
2019-11-26,GQ9524,132122.34
2019-11-26,OJ8807,117690.96
