2019-11-26,BE5613,296073.96
2019-11-26,YR3217,277054.96
2019-11-26,YR8837,266753.76
2019-11-26,BE1054,263423.16
2019-11-26,YR4098,261304.68
2019-11-26,YR6068,255480.68
2019-11-26,BE5092,255320.52
2019-11-26,YR8129,253001.84
2019-11-26,YR8558,251756.96
2019-11-26,YR5190,249234.44
2019-11-26,BE2494,248510.08
2019-11-26,BE4797,244356.84
2019-11-26,YR5698,241481.23
2019-11-26,YR6095,240309.16
2019-11-26,BE9667,236749.24
2019-11-26,BE9002,235722.76
2019-11-26,OJ5085,235279.2
2019-11-26,BE3466,234077.48
2019-11-26,GQ5324,233142
2019-11-26,XV5324,233142
2019-11-26,BE9628,231474.89
2019-11-26,BE3513,230131.72
2019-11-26,BE3684,229025.15
2019-11-26,OJ2536,226352.88
2019-11-26,XV1054,225791.28
2019-11-26,BE2612,220573.07
2019-11-26,BE9451,220463.88
2019-11-26,XV4868,218359.44
2019-11-26,OJ5865,218275.2
2019-11-26,BE2889,216161.4
2019-11-26,OJ9992,215953.92
2019-11-26,OJ8558,215791.68
2019-11-26,GQ8275,214344
2019-11-26,XV6314,212730.95
2019-11-26,YR2955,212481.36
2019-11-26,BE6167,212168.32
2019-11-26,XV3949,211043.04
2019-11-26,XV7687,210706.08
2019-11-26,GQ9387,209891.75
2019-11-26,YR6083,209463.8
2019-11-26,XV4797,209448.72
2019-11-26,OJ9732,209258.4
2019-11-26,BE5386,208189.8
2019-11-26,GQ9568,207798.24
2019-11-26,XV9568,207798.24
2019-11-26,OJ1343,206210.16
2019-11-26,GQ1780,206116.56
2019-11-26,XV1780,206116.56
2019-11-26,GQ6095,205979.28
2019-11-26,YR7220,205943.91
2019-11-26,YR4226,205663.64
2019-11-26,YR7896,205175.88
2019-11-26,OJ4468,204394.32
2019-11-26,GQ6177,200722.08
2019-11-26,XV6177,200722.08
2019-11-26,XV7397,200213.52
2019-11-26,OJ9269,196731.6
2019-11-26,YR4165,196228.76
2019-11-26,BE9225,195690.04
2019-11-26,OJ7306,195577.2
2019-11-26,BE6693,195238.68
2019-11-26,XV4304,195187.2
2019-11-26,BE3766,194998.44
2019-11-26,YR5986,194972.96
2019-11-26,GQ5488,194166.96
2019-11-26,XV5488,194166.96
2019-11-26,YR5005,191580.48
2019-11-26,OJ3183,190357.44
2019-11-26,OJ9922,190248.24
2019-11-26,GQ9784,189671.05
2019-11-26,XV9784,189671.05
2019-11-26,GQ8531,188151.6
2019-11-26,XV8531,188151.6
2019-11-26,GQ7785,187593.12
2019-11-26,XV7785,187593.12
2019-11-26,YR4591,187347.15
2019-11-26,XV2889,185281.2
2019-11-26,GQ4721,185115.83
2019-11-26,XV4721,185115.83
2019-11-26,GQ4211,184270.32
2019-11-26,XV4211,184270.32
2019-11-26,OJ7592,183855.36
2019-11-26,BE5249,183827.29
2019-11-26,YR1475,182349.44
2019-11-26,OJ2955,182126.88
2019-11-26,GQ8391,181830.48
2019-11-26,XV8391,181830.48
2019-11-26,GQ8870,178629.36
2019-11-26,XV8870,178629.36
2019-11-26,OJ4886,178236.24
2019-11-26,XV7837,176223.84
2019-11-26,GQ8207,175939.92
2019-11-26,GQ7896,175865.04
2019-11-26,XV6365,175656
2019-11-26,GQ1461,174554.64
2019-11-26,XV1461,174554.64
2019-11-26,OJ6529,171347.28
2019-11-26,OJ3977,171054
2019-11-26,GQ2163,170779.44
2019-11-26,XV2163,170779.44
2019-11-26,YR1845,168218.96
2019-11-26,XV6693,167347.44
2019-11-26,XV3766,167141.52
2019-11-26,XV4758,166349.05
2019-11-26,XV3375,164611.2
2019-11-26,GQ3360,164395.92
2019-11-26,XV3360,164395.92
2019-11-26,OJ5005,164211.84
2019-11-26,GQ3106,162920.16
2019-11-26,GQ3700,162898.32
2019-11-26,OJ9422,160945.2
2019-11-26,BE4691,159646.76
2019-11-26,GQ4201,159257.28
2019-11-26,YR1632,157903.2
2019-11-26,XV5249,157566.25
2019-11-26,YR1393,157375.4
2019-11-26,YR8834,155635.47
2019-11-26,GQ3170,155619.36
2019-11-26,YR8867,152570.6
2019-11-26,BE8164,151555.04
2019-11-26,YR2692,150561.32
2019-11-26,YR8473,150281.04
2019-11-26,YR4368,149320.09
2019-11-26,BE7495,148974.27
2019-11-26,YR5253,148333.64
2019-11-26,GQ7388,145788.24
2019-11-26,XV7388,145788.24
2019-11-26,OJ5020,145622.88
2019-11-26,BE1377,142800.84
2019-11-26,YR8737,140496.72
2019-11-26,BE2437,139040.72
2019-11-26,GQ5000,138637.2
2019-11-26,XV5000,138637.2
2019-11-26,OJ2470,138150.47
2019-11-26,XV3613,137941.44
2019-11-26,BE7565,135571.8
2019-11-26,YR8930,135509.92
2019-11-26,OJ1393,134893.2
2019-11-26,GQ7679,134284.8
2019-11-26,XV7679,134284.8
2019-11-26,OJ8445,133819.92
2019-11-26,BE4659,130978.12
2019-11-26,OJ1674,130902.73
2019-11-26,OJ8867,130774.8
2019-11-26,BE1512,130774.28
2019-11-26,OJ2461,130306.8
2019-11-26,GQ3587,129451.92
2019-11-26,YR6219,127993.32
2019-11-26,GQ4368,127988.65
2019-11-26,GQ1372,127005.84
2019-11-26,OJ2039,125695.43
2019-11-26,XV2437,119177.76
2019-11-26,OJ8079,117414.96
2019-11-26,GQ9524,112628.88
2019-11-26,OJ8807,100326.72
